gender_0,gender_1,race_0,race_1,race_2,race_3,race_4,eye_distance,mouth_width,face_width,face_height,face_aspect_ratio,eye_to_face_ratio,mouth_to_face_ratio
1,0,1,0,0,0,0,82.75882720947266,69.69823455810547,168.70480346679688,195.9341735839844,1.16140245895575,0.4905540654967811,0.413137226242778
0,1,0,1,0,0,0,67.29197692871094,54.20743560791016,139.1361541748047,197.1931304931641,1.4172673642065678,0.4836412025889992,0.3895999277068293
1,0,0,0,0,1,0,69.34532165527344,57.8158073425293,152.18789672851562,178.33099365234375,1.1717817085708475,0.4556559565244331,0.3798975384071806
1,0,0,0,0,0,1,72.75005340576172,63.55288314819336,159.75816345214844,192.50698852539065,1.204989994661846,0.4553761249737462,0.3978067960654107
0,1,0,0,1,0,0,77.53887176513672,61.700870513916016,178.06259155273438,205.5187530517578,1.154193877892045,0.4354585153961049,0.3465122571556132
0,1,0,0,1,0,0,80.38196563720703,67.82122039794922,166.3722381591797,189.6493682861328,1.13990994161347,0.4831453043283586,0.4076474605881062
1,0,0,0,0,1,0,76.91608428955078,68.50668334960938,160.85458374023438,202.5635681152344,1.259296212797742,0.4781715416563031,0.4258920184720473
1,0,1,0,0,0,0,72.07059478759766,60.49944305419922,159.20748901367188,180.3739318847656,1.1329487890439378,0.4526834462002514,0.3800037512620016
1,0,0,1,0,0,0,77.4286880493164,65.2545394897461,169.1826171875,186.78187561035156,1.104025216747574,0.4576633778132449,0.3857047525008225
0,1,1,0,0,0,0,83.94960021972656,74.58240509033203,177.71249389648438,201.6228485107422,1.13454515262267,0.4723899731474496,0.4196801443446935
1,0,0,0,0,1,0,69.92082214355469,59.60907745361328,159.54348754882812,187.30076599121097,1.1739793887474583,0.4382555704265615,0.3736227555848682
0,1,1,0,0,0,0,84.34942626953125,69.30998229980469,162.5192108154297,197.69650268554688,1.2164500534651712,0.5190120346161751,0.4264725502421917
1,0,0,0,0,1,0,84.93195343017578,72.7121353149414,170.55657958984375,200.2891845703125,1.1743269304061446,0.4979693755258286,0.4263226636568364
1,0,0,1,0,0,0,70.11534881591797,62.05458450317383,159.86422729492188,189.55210876464844,1.185706846191159,0.4385931111815732,0.3881705466770489
1,0,1,0,0,0,0,78.36386108398438,67.8724136352539,170.4644775390625,202.04148864746097,1.1852410048372837,0.4597078653294616,0.3981616264872587
1,0,0,0,1,0,0,82.98841857910156,66.95543670654297,179.68850708007812,194.89454650878903,1.084624440793725,0.4618460018821226,0.372619472411245
1,0,1,0,0,0,0,82.00811004638672,68.25628662109375,163.17970275878906,201.8012237548828,1.2366809127798437,0.5025631782624979,0.4182890731330088
1,0,0,0,0,1,0,81.8957748413086,65.08185577392578,184.7454376220703,198.95411682128903,1.076909499807433,0.443289836520028,0.3522785548136907
0,1,0,1,0,0,0,90.07429504394533,77.5184326171875,170.97894287109375,204.86090087890625,1.1981645075052143,0.5268151360127141,0.453379997065668
1,0,1,0,0,0,0,84.4429702758789,74.62318420410156,168.65457153320312,201.77755737304688,1.1963954225416464,0.5006859257251415,0.4424616749235905
1,0,0,1,0,0,0,74.12362670898438,61.133277893066406,159.6456756591797,189.8823699951172,1.1893987683104454,0.4643008738127523,0.3829309979155155
0,1,0,0,0,1,0,73.86981964111328,64.20983123779297,149.58663940429688,194.0228271484375,1.2970598705947276,0.4938263198858345,0.4292484375175323
0,1,1,0,0,0,0,82.67719268798828,70.83223724365234,178.8905029296875,182.58126831054688,1.0206314215702663,0.4621664724174003,0.3959530331886472
0,1,0,1,0,0,0,86.14718627929688,73.60820770263672,168.94183349609375,202.46014404296875,1.1984014844236317,0.509922169640054,0.4357014848210386
0,1,0,1,0,0,0,79.5148696899414,63.019100189208984,180.0613250732422,185.3972930908203,1.029634170554991,0.4415988256089848,0.3499868734364538
1,0,0,0,0,1,0,81.89070129394531,70.81202697753906,168.75057983398438,196.52923583984375,1.1646136921910897,0.4852765624539412,0.4196253846784019
0,1,1,0,0,0,0,73.42855072021484,58.686973571777344,155.2897491455078,171.61793518066406,1.105146580022205,0.47284866595677,0.3779191729956827
1,0,0,0,0,1,0,79.6234130859375,64.78305053710938,174.4438934326172,198.47833251953125,1.1377774745448337,0.4564413893725308,0.3713689786575032
1,0,1,0,0,0,0,79.6203842163086,66.46734619140625,165.79222106933594,201.40182495117188,1.2147845275982136,0.4802419781987875,0.4009075079801781
0,1,0,1,0,0,0,82.26390075683594,71.71199798583984,168.7147979736328,191.11764526367188,1.1327853131978396,0.4875914960920757,0.4250486551692234
1,0,0,0,0,0,1,88.04178619384766,71.80017852783203,177.55734252929688,192.1328887939453,1.0820892341427304,0.4958498755370863,0.4043774112917073
1,0,0,0,0,1,0,75.62518310546875,62.39182662963867,160.97119140625,190.402587890625,1.1828364207735638,0.4698056990496528,0.3875962281485369
1,0,1,0,0,0,0,83.8098373413086,70.17610168457031,166.15325927734375,201.17648315429688,1.2107886660140217,0.5044128397229503,0.4223576593669586
0,1,1,0,0,0,0,83.38522338867188,73.51165771484375,177.7246551513672,200.92498779296875,1.1305408786521034,0.4691820800983021,0.4136266724064494
0,1,0,0,1,0,0,77.3346176147461,61.889686584472656,171.43858337402344,192.2125701904297,1.1211745128054642,0.4510922576047366,0.3610020881323396
0,1,1,0,0,0,0,85.7489242553711,74.20191192626953,169.84674072265625,201.13331604003903,1.184204743548602,0.5048605813130734,0.4368756892864625
0,1,0,0,0,1,0,87.30713653564453,81.36697387695312,180.3967742919922,202.7696533203125,1.1240203940238274,0.4839728253362682,0.4510445056254257
1,0,0,0,1,0,0,81.02376556396484,64.3796615600586,176.92391967773438,199.0085601806641,1.1248256343356893,0.4579582326208296,0.3638833102800666
0,1,1,0,0,0,0,63.35951232910156,46.499515533447266,146.27340698242188,178.11972045898438,1.2177177255493172,0.4331581087512077,0.3178945270553194
1,0,1,0,0,0,0,72.83556365966797,57.73257827758789,158.8237762451172,193.8641815185547,1.220624431063512,0.4585935769922685,0.3635008538550776
1,0,0,0,1,0,0,80.46116638183594,64.3858642578125,171.14059448242188,191.5647735595703,1.119341522325063,0.4701465869344063,0.3762162007940534
0,1,1,0,0,0,0,72.60222625732422,55.35608673095703,163.498046875,191.8622283935547,1.1734833049121385,0.4440556180639342,0.3385733823063874
0,1,0,0,1,0,0,78.64045715332031,67.26355743408203,169.7330322265625,190.3738555908203,1.1216075804072485,0.4633185192163992,0.3962903186946988
1,0,0,1,0,0,0,77.71997833251953,67.06021118164062,161.7998504638672,197.52784729003903,1.2208160064656584,0.4803464163267307,0.414463987385553
0,1,1,0,0,0,0,79.66594696044922,69.4878158569336,170.96310424804688,185.4938812255859,1.084993642584172,0.4659832734720558,0.4064491935997789
1,0,1,0,0,0,0,74.65817260742188,60.41969680786133,171.13497924804688,186.65377807617188,1.0906816297656583,0.4362531431941254,0.3530528771694748
1,0,0,0,0,1,0,77.11421966552734,68.76924896240234,160.17892456054688,196.9307556152344,1.2294423636287777,0.4814255051161773,0.4293276980793306
0,1,0,0,0,1,0,70.39380645751953,62.60750198364258,157.63902282714844,191.42564392089844,1.2143290442164,0.4465506395247483,0.3971573843888378
0,1,0,0,1,0,0,87.88668823242188,76.03429412841797,170.19198608398438,201.5316925048828,1.1841432557549054,0.516397336059364,0.4467560187639942
1,0,0,0,0,1,0,71.52783203125,57.24334335327149,161.19915771484375,191.37355041503903,1.1871870370040818,0.4437233608737614,0.3551094445203812
1,0,1,0,0,0,0,83.61437225341797,71.71534729003906,183.83644104003903,196.50592041015625,1.0689171270855806,0.4548302381202376,0.3901040886361571
0,1,0,1,0,0,0,75.42562103271484,67.3248062133789,163.85130310058594,189.4261016845703,1.1560854146413737,0.4603296989735391,0.4108896599500901
0,1,0,0,0,1,0,73.047607421875,61.38612747192383,164.67933654785156,194.87789916992188,1.1833779711232646,0.4435748221553543,0.372761566561732
1,0,1,0,0,0,0,81.97721862792969,69.52061462402344,167.6287078857422,197.2189178466797,1.176522329224816,0.4890404493471749,0.4147297649720569
1,0,1,0,0,0,0,76.03667449951172,64.44131469726562,164.11395263671875,191.9733123779297,1.1697561925333684,0.4633163315968987,0.3926620111326693
1,0,1,0,0,0,0,76.89055633544922,62.539588928222656,167.96141052246094,204.4112243652344,1.2170130253692957,0.4577870362976434,0.3723449852777906
0,1,0,0,0,1,0,79.99579620361328,67.44304656982422,181.75782775878903,192.60557556152344,1.0596824243362462,0.4401229767654121,0.3710599284853246
1,0,1,0,0,0,0,73.65973663330078,58.95685577392578,164.00198364257812,191.6076202392578,1.168325016463476,0.4491393030576568,0.3594886748590486
1,0,1,0,0,0,0,74.40038299560547,62.52775192260742,157.3722686767578,192.92518615722656,1.2259160256086434,0.472766794437104,0.3973238261630404
0,1,0,0,0,0,1,86.10746002197266,73.13899993896484,187.48196411132812,188.73043823242188,1.0066591692006832,0.4592839659544074,0.3901121917814685
0,1,1,0,0,0,0,77.74224853515625,64.58526611328125,165.3771514892578,195.99717712402344,1.1851526970867834,0.4700906251865515,0.3905331875151836
1,0,0,0,1,0,0,79.67206573486328,62.81778717041016,182.1718292236328,197.09703063964844,1.0819292504204563,0.4373456975999205,0.3448271197480018
0,1,1,0,0,0,0,80.07719421386719,68.19852447509766,166.80479431152344,195.852783203125,1.1741436090700832,0.4800653035446666,0.4088523040154984
1,0,0,0,1,0,0,78.82169342041016,63.30764389038086,183.25912475585935,189.39923095703125,1.033505050345252,0.4301106071821397,0.3454542521400792
0,1,0,0,1,0,0,73.86923217773438,62.76504898071289,159.51231384277344,189.713623046875,1.1893352837566515,0.4630942301454236,0.3934809010580746
1,0,1,0,0,0,0,66.78282928466797,54.289642333984375,155.20753479003906,187.4377593994141,1.2076588913867827,0.4302808454177829,0.3497874146859305
0,1,1,0,0,0,0,79.99811553955078,72.4574966430664,175.96707153320312,191.8457946777344,1.090236900609755,0.4546198038219666,0.4117673608575934
1,0,1,0,0,0,0,83.6811752319336,73.44457244873047,171.75733947753906,198.13897705078125,1.1535983129075666,0.4872058188982177,0.4276066028510817
1,0,0,0,1,0,0,83.09844970703125,71.90972900390625,176.798095703125,205.68682861328125,1.1633995705398632,0.4700189183404334,0.40673361733859
1,0,0,1,0,0,0,81.8565444946289,67.47395324707031,172.4936981201172,194.468017578125,1.12739201314303,0.4745480292133776,0.3911676425424212
1,0,0,0,0,1,0,79.04813385009766,63.768768310546875,167.65394592285156,201.47637939453125,1.2017395611269632,0.4714958148761546,0.3803594836944131
0,1,0,0,0,1,0,89.10467529296875,78.96005249023438,171.1400146484375,204.7447509765625,1.196358148017909,0.520653661716759,0.4613769179138917
0,1,0,1,0,0,0,82.31079864501953,70.23682403564453,177.41061401367188,195.93536376953125,1.1044173701717297,0.4639564498586109,0.3958997855124487
1,0,0,0,0,1,0,75.87985229492188,59.66059494018555,159.40211486816406,194.3384246826172,1.2191709303439775,0.4760278893268101,0.3742773111230597
0,1,0,0,0,1,0,71.66224670410156,60.03682327270508,158.5298309326172,203.7995147705078,1.285559402741888,0.4520426615137278,0.378709943229698
0,1,1,0,0,0,0,82.90991973876953,60.42864990234375,199.1085968017578,192.0699005126953,0.9646489583969567,0.4164055247766056,0.3034959357506268
1,0,1,0,0,0,0,75.86133575439453,63.45076370239258,160.56845092773438,199.13490295410156,1.2401869844514128,0.4724548023978681,0.3951633296316055
1,0,1,0,0,0,0,72.860107421875,59.522735595703125,160.2810516357422,191.20689392089844,1.1929475878124316,0.454577173523033,0.3713647682508076
1,0,0,0,0,1,0,76.32382202148438,55.429256439208984,174.05621337890625,193.4568634033203,1.1114619791376277,0.4385009907996424,0.3184560629188456
0,1,1,0,0,0,0,66.79422760009766,52.70301055908203,152.1923065185547,180.7665252685547,1.18775074380331,0.4388804475603001,0.3462922125610645
1,0,1,0,0,0,0,77.07711029052734,65.16483306884766,161.24684143066406,195.73533630371097,1.213886328358729,0.4780069464099885,0.4041309119029687
1,0,1,0,0,0,0,96.00372314453124,81.50104522705078,181.59518432617188,199.66241455078125,1.0994917915452975,0.5286688823867395,0.4488062033664
1,0,0,1,0,0,0,72.37274169921875,57.166656494140625,162.12869262695312,176.56610107421875,1.08904906474812,0.4463907068303043,0.3526004901900809
1,0,0,1,0,0,0,80.69805145263672,69.7828369140625,167.30039978027344,199.49542236328125,1.1924384079493633,0.4823542057199071,0.4171109991710293
1,0,0,0,0,1,0,81.62774658203125,66.07862854003906,177.63914489746094,199.29833984375,1.1219280522814463,0.4595144084326089,0.3719823610847811
1,0,1,0,0,0,0,86.90126037597656,77.87562561035156,173.78939819335938,206.0456695556641,1.1856055185047372,0.500037754197696,0.4481034310488063
1,0,1,0,0,0,0,77.48290252685547,68.45233154296875,156.907958984375,195.09486389160156,1.243371369778822,0.4938111682057585,0.4362578672620761
1,0,1,0,0,0,0,75.64839172363281,61.443641662597656,164.2926025390625,188.88316345214844,1.149675399458349,0.4604491654190365,0.3739890945363088
0,1,1,0,0,0,0,76.27687072753906,67.14610290527344,167.13426208496094,200.23565673828125,1.198052716662569,0.4563808148969749,0.401749480134363
1,0,0,1,0,0,0,76.84556579589844,65.78863525390625,174.3685302734375,191.7396240234375,1.0996228718723462,0.4407077680553504,0.3772964946756117
1,0,1,0,0,0,0,91.32861328125,80.96096801757812,176.1881866455078,203.8740692138672,1.157138132218045,0.5183583248121169,0.459514168112033
1,0,0,0,0,1,0,80.15738677978516,70.14445495605469,163.1451416015625,196.71292114257812,1.205754086278559,0.4913256134561929,0.4299512340205838
1,0,0,0,1,0,0,79.885009765625,66.97370147705078,167.28103637695312,193.5329132080078,1.15693277253435,0.4775497061460759,0.400366371034021
0,1,1,0,0,0,0,78.84654998779297,71.56935119628906,175.5691375732422,196.4698486328125,1.1190454731877415,0.4490911732986132,0.4076419818741347
1,0,1,0,0,0,0,76.17579650878906,65.04965209960938,158.738525390625,191.975830078125,1.20938398290969,0.4798822234321194,0.409791208148965
0,1,1,0,0,0,0,84.36485290527344,73.32137298583984,173.0064697265625,198.5237579345703,1.147493259924545,0.4876398728822828,0.4238071160097342
0,1,0,0,1,0,0,59.55133438110352,51.357566833496094,142.60768127441406,200.7283172607422,1.4075561391008735,0.4175885467663649,0.3601318412482344
0,1,0,1,0,0,0,77.04108428955078,63.664913177490234,162.00735473632812,189.74169921875,1.1711918852545946,0.4755406593419014,0.392975450288086
1,0,0,0,0,0,1,72.00047302246094,60.570064544677734,157.7029266357422,190.95062255859375,1.2108248504458397,0.4565576210818561,0.3840769847257227
0,1,1,0,0,0,0,79.22821807861328,68.78536224365234,177.90252685546875,193.1014404296875,1.0854339387015377,0.4453462212089867,0.3866463476347068
0,1,0,1,0,0,0,72.76042938232422,62.35853576660156,142.08360290527344,187.39553833007812,1.3189103773995228,0.5120958920983536,0.4388862225585295
0,1,0,0,0,0,1,80.79063415527344,62.96974563598633,185.6961975097656,195.4272918701172,1.0524033043802086,0.4350688664533625,0.3391008888734774
0,1,0,0,1,0,0,82.6658935546875,64.29708099365234,194.5705413818359,181.78892517089844,0.9343085745654882,0.4248633578731706,0.3304564017605945
0,1,1,0,0,0,0,82.20121002197266,68.512451171875,163.7451171875,197.1668243408203,1.2041081146563293,0.5020070914715968,0.4184091247949903
1,0,1,0,0,0,0,82.07720184326172,64.41735076904297,184.73231506347656,195.818115234375,1.0600100754818624,0.4443034334034024,0.3487064553210859
1,0,1,0,0,0,0,79.22249603271484,58.31977844238281,180.3700714111328,194.24478149414065,1.0769235714908714,0.4392219585705895,0.3233340098283245
0,1,0,0,0,1,0,78.19853973388672,69.68562316894531,163.31512451171875,197.27049255371097,1.2079131871191495,0.4788199498833039,0.4266942414383977
0,1,1,0,0,0,0,89.27510833740234,77.25450134277344,172.05235290527344,204.55308532714844,1.1889002496802172,0.5188833911882297,0.4490174068430631
0,1,0,0,0,1,0,76.18072509765625,64.96929931640625,162.91282653808594,196.1623687744141,1.2040940725348903,0.4676164959905513,0.398797938118259
0,1,1,0,0,0,0,83.16893005371094,76.31507873535156,173.6230010986328,199.2367706298828,1.147525209040127,0.4790202307726718,0.4395447507096023
0,1,0,0,0,0,1,84.99205780029297,65.56090545654297,183.3895263671875,188.70953369140625,1.029009330192428,0.4634509913620669,0.3574953638588669
1,0,1,0,0,0,0,78.59501647949219,58.84452438354492,181.88079833984375,194.3532562255859,1.0685749018015491,0.4321237711560822,0.3235334621392748
1,0,1,0,0,0,0,90.55994415283205,77.1171646118164,199.4315185546875,195.5436553955078,0.9805052722490624,0.4540904306858546,0.3866849391244522
0,1,0,0,1,0,0,71.65422821044922,53.89069366455078,156.97296142578125,183.17230224609375,1.1669035264566876,0.4564749722475499,0.3433119511479113
1,0,1,0,0,0,0,77.000244140625,64.13868713378906,161.2633514404297,191.4296112060547,1.187062091269809,0.4774813586152506,0.3977263684581288
1,0,1,0,0,0,0,78.74887084960938,66.58772277832031,169.98060607910156,194.14503479003903,1.1421599161712157,0.4632815040850194,0.3917371770479115
1,0,1,0,0,0,0,83.22892761230469,72.13032531738281,179.8079376220703,209.38296508789065,1.1644812117693195,0.4628768268686757,0.4011520640929105
1,0,0,0,1,0,0,82.0932846069336,64.29686737060547,188.84722900390625,195.6271514892578,1.0359016254626183,0.4347073824696443,0.3404702717098142
0,1,1,0,0,0,0,79.32713317871094,71.76728057861328,168.71485900878906,194.6863555908203,1.1539372212656047,0.470184627748635,0.4253761701859029
1,0,0,0,0,1,0,78.92204284667969,65.2425537109375,185.21243286132812,184.1188812255859,0.9940956899121292,0.4261163337008268,0.3522579597007171
0,1,0,0,1,0,0,73.22119140625,58.79935836791992,172.64523315429688,202.2965850830078,1.1717472958098465,0.424113600291591,0.3405791013955748
0,1,1,0,0,0,0,79.70147705078125,70.45919799804688,170.74974060058594,195.9359436035156,1.1475036091670832,0.4667736347384398,0.4126460031518495
1,0,0,1,0,0,0,80.7095947265625,63.45098876953125,187.62713623046875,190.55047607421875,1.015580581266023,0.4301594979706143,0.3381759698745935
1,0,0,1,0,0,0,72.7943344116211,62.06953430175781,153.80418395996094,188.25225830078125,1.2239735841632762,0.4732922898285476,0.40356206641242
1,0,1,0,0,0,0,74.22218322753906,58.533329010009766,171.24642944335938,190.78370666503903,1.1140886690904217,0.433423245487804,0.3418075880488355
1,0,0,0,0,1,0,85.6781234741211,73.4117202758789,167.07594299316406,200.95751953125,1.202791472734481,0.5128094562221123,0.4393913268463943
0,1,0,1,0,0,0,78.03772735595703,60.13114929199219,174.96340942382812,194.4424285888672,1.1113319592318498,0.4460231291385039,0.3436784267636875
0,1,0,1,0,0,0,63.03183364868164,50.15776062011719,137.95541381835938,194.191162109375,1.4076371251733484,0.4569000367877787,0.3635795017523415
1,0,0,1,0,0,0,73.26331329345703,60.62065887451172,155.22116088867188,189.04656982421875,1.217917510356769,0.4719930766785279,0.3905437797749124
0,1,0,0,0,1,0,87.1733627319336,76.29879760742188,188.310791015625,202.1808319091797,1.0736550508802432,0.4629228216916173,0.4051748558641603
0,1,1,0,0,0,0,78.16943359375,58.97471237182617,178.2490997314453,194.2147521972656,1.0895693301670222,0.4385404117693838,0.3308555973672742
0,1,0,0,0,1,0,78.679931640625,64.96015930175781,174.0540771484375,203.618408203125,1.1698571589878606,0.4520430255335235,0.3732182570268562
0,1,1,0,0,0,0,81.00872039794922,59.94668197631836,191.78753662109375,187.04464721679688,0.9752700853879406,0.4223878246999679,0.3125681836914794
0,1,1,0,0,0,0,78.06776428222656,66.75862121582031,162.06956481933594,195.3232879638672,1.2051817883363865,0.4816929345694928,0.4119133736814698
0,1,0,0,1,0,0,77.38117980957031,70.2567367553711,160.18321228027344,200.2312469482422,1.2500139315342016,0.4830792110360232,0.4386023713424007
1,0,0,0,0,1,0,80.9406967163086,69.38787078857422,166.0868682861328,201.9680938720703,1.2160389075680669,0.4873395323275333,0.4177805958086553
1,0,1,0,0,0,0,79.00739288330078,64.82943725585938,167.09573364257812,197.6807861328125,1.1830390987459714,0.4728271103097075,0.3879778127341727
0,1,0,0,1,0,0,77.10387420654297,53.40313720703125,181.8773956298828,185.7495574951172,1.021289956631632,0.4239332432681626,0.2936216291314488
1,0,1,0,0,0,0,86.80672454833984,77.15746307373047,169.8807373046875,202.7053070068359,1.193221257588942,0.510986271460835,0.4541860619273488
1,0,0,0,0,0,1,87.69384002685547,77.911376953125,173.710205078125,201.25424194335935,1.1585631474722318,0.5048283719854901,0.4485135281377676
1,0,0,0,0,1,0,76.30321502685547,56.589324951171875,175.7852325439453,190.7289276123047,1.0850110948007168,0.4340706777389853,0.3219230883744735
1,0,0,0,0,0,1,77.40319061279297,60.41217422485352,174.29725646972656,182.94126892089844,1.0495935083904964,0.4440872574849565,0.3466042750669826
1,0,0,0,0,1,0,50.300193786621094,42.449405670166016,138.22451782226562,162.5262451171875,1.1758134351112004,0.3639021107044049,0.3071047476884606
1,0,0,0,0,1,0,74.66786193847656,61.93488311767578,157.347412109375,190.883544921875,1.213134314463262,0.4745414045105082,0.3936186956454278
1,0,0,0,0,0,1,75.19866180419922,61.657562255859375,166.6151123046875,188.8768615722656,1.1336118252398872,0.4513315794949267,0.3700598427296724
0,1,0,0,1,0,0,84.11276245117188,70.91536712646484,179.1551513671875,192.1830139160156,1.0727183251467152,0.4694967563549347,0.3958321409420164
0,1,0,1,0,0,0,73.6905746459961,61.304595947265625,167.49034118652344,191.5053253173828,1.1433813076069588,0.4399690998535345,0.3660186940511069
1,0,1,0,0,0,0,82.87953186035156,71.23931884765625,178.50930786132812,187.68167114257812,1.051383109324335,0.4642868926741629,0.3990790155491348
0,1,0,0,1,0,0,72.78105163574219,57.0777587890625,165.49942016601562,182.7487640380859,1.1042260078903428,0.4397662031850874,0.3448819260623796
0,1,0,1,0,0,0,80.27418518066406,71.95166778564453,167.88922119140625,198.0226287841797,1.179483872633009,0.4781378137977393,0.4285663324604636
0,1,1,0,0,0,0,82.02384948730469,73.00750732421875,170.56155395507812,201.00083923339844,1.178465102905531,0.480904679778585,0.4280419920625676
0,1,0,0,0,1,0,72.23518371582031,62.048370361328125,155.75418090820312,191.47959899902344,1.2293705240045902,0.463776852053773,0.3983737065645614
1,0,0,0,1,0,0,90.62200164794922,74.47481536865234,177.9238739013672,196.07003784179688,1.101988359080407,0.5093301964534893,0.4185768538849247
1,0,1,0,0,0,0,73.19589233398438,58.182186126708984,156.83302307128906,187.6337127685547,1.1963916086936937,0.4667122452948758,0.3709817294044127
0,1,0,1,0,0,0,73.0760269165039,64.03512573242188,163.2006378173828,191.0793609619141,1.17082484184729,0.4477680228080606,0.3923705604880998
1,0,1,0,0,0,0,79.67405700683594,69.19636535644531,162.382080078125,199.2302093505859,1.2269223873393702,0.4906579406330014,0.4261330149432356
1,0,0,0,0,1,0,81.44204711914062,66.73389434814453,179.42803955078125,198.72853088378903,1.1075667514471472,0.4538981049062351,0.3719256729060882
0,1,1,0,0,0,0,80.28643798828125,69.06558227539062,173.4628448486328,200.69403076171875,1.1569856987924323,0.462845158906167,0.3981577860991421
1,0,0,1,0,0,0,67.01873779296875,50.83526992797851,150.48292541503906,180.93966674804688,1.2023933363137822,0.4453577547627273,0.3378142057497381
0,1,1,0,0,0,0,81.65272521972656,71.00360107421875,176.00608825683594,186.44732666015625,1.059323166071869,0.463919890660687,0.4034155964571357
0,1,0,0,0,1,0,79.21367645263672,74.93470001220703,165.7961883544922,194.040283203125,1.1703543074720364,0.4777774280508087,0.451968774167399
0,1,1,0,0,0,0,83.39646911621094,73.67145538330078,182.99620056152344,196.11282348632812,1.0716770232636326,0.4557278722744464,0.4025846173704158
0,1,0,1,0,0,0,74.08551025390625,63.02780532836914,164.5332489013672,187.20346069335935,1.1377849884042726,0.4502768330935853,0.3830703262059357
1,0,1,0,0,0,0,81.1095962524414,68.25423431396484,164.3666229248047,194.94711303710935,1.1860504862127317,0.4934675593447452,0.415256048335252
0,1,1,0,0,0,0,76.46685791015625,69.8408203125,163.1372833251953,199.1425018310547,1.2207050269072284,0.4687270521584475,0.4281107229993551
1,0,0,1,0,0,0,81.53182983398438,68.0743637084961,173.00254821777344,203.74920654296875,1.1777237309041937,0.4712753116870459,0.3934876359324195
0,1,1,0,0,0,0,79.139892578125,69.37299346923828,170.33775329589844,193.8885803222656,1.1382595846820662,0.4646057086396396,0.4072672800182384
1,0,0,0,1,0,0,66.34117126464844,51.05058288574219,152.88734436035156,181.1949920654297,1.1851536359893708,0.4339219282158763,0.3339098020135484
1,0,0,0,0,1,0,74.85792541503906,61.845436096191406,163.772216796875,186.1082000732422,1.1363844473331537,0.4570856209871335,0.3776308173986413
0,1,0,0,0,0,1,74.29461669921875,67.75450897216797,156.952392578125,187.0373077392578,1.1916817874958974,0.473357656285728,0.4316882836841262
1,0,1,0,0,0,0,75.69084167480469,64.75299835205078,162.2338104248047,198.65760803222656,1.2245142212467746,0.4665540523064233,0.3991338068340802
1,0,1,0,0,0,0,70.65904235839844,64.74774169921875,153.3707733154297,190.86685180664065,1.2444799467372754,0.4607073488054837,0.4221647990654349
0,1,1,0,0,0,0,85.0010757446289,74.35169982910156,184.4869842529297,195.17214965820312,1.0579182615431786,0.4607429412369457,0.4030186743535586
1,0,0,0,1,0,0,68.40763854980469,54.03505325317383,158.4436798095703,193.16189575195312,1.2191202324012531,0.4317473479031931,0.3410363437539274
0,1,0,0,0,1,0,85.70935821533203,72.23776245117188,192.4050445556641,200.49838256835935,1.0420640635040823,0.4454631551541037,0.3754463019303685
1,0,1,0,0,0,0,74.0257797241211,55.25857925415039,164.89202880859375,183.5413055419922,1.113099928893752,0.4489348591256041,0.3351197729412039
0,1,0,1,0,0,0,81.84671783447266,63.44524002075195,187.3331756591797,202.92019653320312,1.083204807793262,0.4369045554610071,0.3386759435295091
1,0,0,0,1,0,0,72.46300506591797,58.500030517578125,155.24632263183594,192.863525390625,1.242306562378277,0.4667614912706356,0.3768207164321049
0,1,0,1,0,0,0,77.02788543701172,64.1032943725586,174.76144409179688,194.5300140380859,1.1131174559069517,0.4407601793250879,0.3668045586696289
1,0,1,0,0,0,0,81.20588684082031,68.942138671875,169.56776428222656,196.97360229492188,1.1616217453164115,0.4788993190100814,0.4065757366307462
0,1,0,0,0,1,0,61.370323181152344,48.7217903137207,138.7972412109375,147.05404663085938,1.0594882531373486,0.4421580907929187,0.3510285210905282
0,1,1,0,0,0,0,79.99832916259766,73.16850280761719,161.83396911621094,197.4545440673828,1.220105674634929,0.4943234699085447,0.4521207952026178
0,1,0,1,0,0,0,75.72298431396484,60.652339935302734,159.79820251464844,183.2736968994141,1.146907124206317,0.4738663083962001,0.3795558334252404
0,1,1,0,0,0,0,80.88541412353516,73.43248748779297,170.6630401611328,198.09246826171875,1.160722720482937,0.4739480443285586,0.4302776243670634
0,1,0,0,1,0,0,64.02801513671875,46.197113037109375,150.11016845703125,193.3667907714844,1.2881658368589153,0.426540159103523,0.3077547211622323
0,1,1,0,0,0,0,84.11891174316406,71.62525177001953,167.4721221923828,193.24078369140625,1.153868364248838,0.5022860559832929,0.4276846249535213
0,1,1,0,0,0,0,83.09416961669922,67.45117950439453,183.0970916748047,197.4647521972656,1.0784701733437636,0.4538257208600627,0.36839022885297
0,1,0,1,0,0,0,81.84516143798828,74.96845245361328,170.36473083496094,186.29730224609375,1.0935203626539776,0.4804114151847246,0.4400467871853018
1,0,1,0,0,0,0,89.68211364746094,75.2892837524414,195.57032775878903,193.4765167236328,0.9892938204933692,0.4585670775071377,0.384972938457725
0,1,0,0,0,1,0,76.11530303955078,55.10355758666992,180.74050903320312,185.21490478515625,1.0247559098725962,0.4211302903079018,0.3048766315942325
1,0,1,0,0,0,0,76.05491638183594,64.965087890625,158.34686279296875,198.911865234375,1.2561781251987487,0.4803057985510849,0.4102707609405806
1,0,0,1,0,0,0,78.3890151977539,65.48371887207031,163.65274047851562,193.22279357910156,1.1806877966975928,0.4789960435037434,0.4001382358804253
